---- START ----

1200000|3|9910|23|1|0|0|180000|0|0|245491
1200000|3|9910|23|1|1|1|660000|0|0|603557
1200000|3|9910|23|1|2|2|840000|0|0|888920
1200000|3|9910|23|1|0|0|180000|1|11994|252112
1200000|3|9910|23|1|1|1|660000|1|11994|604095
1200000|3|9910|23|1|2|2|840000|1|11994|901665
1200000|3|9910|23|1|0|0|180000|2|23994|255191
1200000|3|9910|23|1|1|1|660000|2|23994|605237
1200000|3|9910|23|1|2|2|840000|2|23994|908846
1200000|3|9910|23|1|0|0|180000|3|35997|256212
1200000|3|9910|23|1|1|1|660000|3|35997|606839
1200000|3|9910|23|1|2|2|840000|3|35997|913229
1200000|3|9910|23|1|0|0|180000|4|48001|257159
1200000|3|9910|23|1|1|1|660000|4|48001|607657
1200000|3|9910|23|1|2|2|840000|4|48001|915325
1200000|3|9910|23|1|0|0|180000|5|60004|257975
1200000|3|9910|23|1|1|1|660000|5|60004|609710
1200000|3|9910|23|1|2|2|840000|5|60004|916838
1200000|3|9910|23|1|0|0|180000|6|72006|257610
1200000|3|9910|23|1|1|1|660000|6|72006|611758
1200000|3|9910|23|1|2|2|840000|6|72006|917905
1200000|3|9910|23|1|0|0|180000|7|84009|257032
1200000|3|9910|23|1|1|1|660000|7|84009|613360
1200000|3|9910|23|1|2|2|840000|7|84009|919133
1200000|3|9910|23|1|0|0|180000|8|96012|257282
1200000|3|9910|23|1|1|1|660000|8|96012|615570
1200000|3|9910|23|1|2|2|840000|8|96012|920614
1200000|3|9910|23|1|0|0|180000|9|108015|257319
1200000|3|9910|23|1|1|1|660000|9|108015|616805
1200000|3|9910|23|1|2|2|840000|9|108015|921963
1200000|3|9910|23|1|0|0|180000|10|120018|257323
1200000|3|9910|23|1|1|1|660000|10|120018|618194
1200000|3|9910|23|1|2|2|840000|10|120018|922578
1200000|3|9910|23|1|0|0|180000|11|132020|256868
1200000|3|9910|23|1|1|1|660000|11|132020|619428
1200000|3|9910|23|1|2|2|840000|11|132020|923399
1200000|3|9910|23|1|0|0|180000|12|144022|255314
1200000|3|9910|23|1|1|1|660000|12|144022|620203
1200000|3|9910|23|1|2|2|840000|12|144022|924506
1200000|3|9910|23|1|0|0|180000|13|156025|254285
1200000|3|9910|23|1|1|1|660000|13|156025|620738
1200000|3|9910|23|1|2|2|840000|13|156025|925367
1200000|3|9910|23|1|0|0|180000|14|168027|253141
1200000|3|9910|23|1|1|1|660000|14|168027|620818
1200000|3|9910|23|1|2|2|840000|14|168027|926557
1200000|3|9910|23|1|0|0|180000|15|180030|252235
1200000|3|9910|23|1|1|1|660000|15|180030|621516
1200000|3|9910|23|1|2|2|840000|15|180030|927909
