---- START ----

1200000|3|9861|19|1|0|0|480000|0|0|580768
1200000|3|9861|19|1|1|1|120000|0|0|68451
1200000|3|9861|19|1|2|2|600000|0|0|614363
1200000|3|9861|19|1|0|0|480000|1|7993|591119
1200000|3|9861|19|1|1|1|120000|1|7993|66267
1200000|3|9861|19|1|2|2|600000|1|7993|607578
1200000|3|9861|19|1|0|0|480000|2|15991|597358
1200000|3|9861|19|1|1|1|120000|2|15991|64161
1200000|3|9861|19|1|2|2|600000|2|15991|603795
1200000|3|9861|19|1|0|0|480000|3|23991|600750
1200000|3|9861|19|1|1|1|120000|3|23991|62133
1200000|3|9861|19|1|2|2|600000|3|23991|601959
1200000|3|9861|19|1|0|0|480000|4|31993|602702
1200000|3|9861|19|1|1|1|120000|4|31993|59481
1200000|3|9861|19|1|2|2|600000|4|31993|601301
1200000|3|9861|19|2|0|0|480000|0|0|446371
1200000|3|9861|19|2|1|1|120000|0|0|118020
1200000|3|9861|19|2|2|2|600000|0|0|565147
1200000|3|9861|19|2|0|0|480000|1|7993|442646
1200000|3|9861|19|2|1|1|120000|1|7993|116499
1200000|3|9861|19|2|2|2|600000|1|7993|565925
1200000|3|9861|19|2|0|0|480000|2|15991|440033
1200000|3|9861|19|2|1|1|120000|2|15991|115641
1200000|3|9861|19|2|2|2|600000|2|15991|567602
1200000|3|9861|19|2|0|0|480000|3|23993|438474
1200000|3|9861|19|2|1|1|120000|3|23993|114354
1200000|3|9861|19|2|2|2|600000|3|23993|569435
1200000|3|9861|19|2|0|0|480000|4|31995|437422
1200000|3|9861|19|2|1|1|120000|4|31995|113496
1200000|3|9861|19|2|2|2|600000|4|31995|571660
1200000|3|9861|19|3|0|0|480000|0|0|531393
1200000|3|9861|19|3|1|1|120000|0|0|64473
1200000|3|9861|19|3|2|2|600000|0|0|611749
1200000|3|9861|19|3|0|0|480000|1|12000|537338
1200000|3|9861|19|3|1|1|120000|1|12000|65760
1200000|3|9861|19|3|2|2|600000|1|12000|623762
1200000|3|9861|19|3|0|0|480000|2|24005|542722
1200000|3|9861|19|3|1|1|120000|2|24005|68217
1200000|3|9861|19|3|2|2|600000|2|24005|629727
1200000|3|9861|19|3|0|0|480000|3|36010|547127
1200000|3|9861|19|3|1|1|120000|3|36010|69777
1200000|3|9861|19|3|2|2|600000|3|36010|633081
1200000|3|9861|19|3|0|0|480000|4|48015|549936
1200000|3|9861|19|3|1|1|120000|4|48015|71298
1200000|3|9861|19|3|2|2|600000|4|48015|635735
1200000|3|9861|19|4|0|0|480000|0|1|442548
1200000|3|9861|19|4|1|1|120000|0|1|116811
1200000|3|9861|19|4|2|2|600000|0|1|552080
1200000|3|9861|19|4|0|0|480000|1|7991|438785
1200000|3|9861|19|4|1|1|120000|1|7991|115368
1200000|3|9861|19|4|2|2|600000|1|7991|548726
1200000|3|9861|19|4|0|0|480000|2|15987|436953
1200000|3|9861|19|4|1|1|120000|2|15987|114510
1200000|3|9861|19|4|2|2|600000|2|15987|547441
1200000|3|9861|19|4|0|0|480000|3|23987|436715
1200000|3|9861|19|4|1|1|120000|3|23987|113730
1200000|3|9861|19|4|2|2|600000|3|23987|547247
1200000|3|9861|19|4|0|0|480000|4|31988|436955
1200000|3|9861|19|4|1|1|120000|4|31988|112677
1200000|3|9861|19|4|2|2|600000|4|31988|547089
1200000|3|9861|19|5|0|0|480000|0|0|440017
1200000|3|9861|19|5|1|1|120000|0|0|77811
1200000|3|9861|19|5|2|2|600000|0|0|565731
1200000|3|9861|19|5|0|0|480000|1|7994|428217
1200000|3|9861|19|5|1|1|120000|1|7994|69660
1200000|3|9861|19|5|2|2|600000|1|7994|578524
1200000|3|9861|19|5|0|0|480000|2|15992|422407
1200000|3|9861|19|5|1|1|120000|2|15992|65370
1200000|3|9861|19|5|2|2|600000|2|15992|587376
1200000|3|9861|19|5|0|0|480000|3|23993|419364
1200000|3|9861|19|5|1|1|120000|3|23993|62913
1200000|3|9861|19|5|2|2|600000|3|23993|593578
1200000|3|9861|19|5|0|0|480000|4|31996|418038
1200000|3|9861|19|5|1|1|120000|4|31996|61626
1200000|3|9861|19|5|2|2|600000|4|31996|597906
1200000|3|9862|19|1|0|0|480000|0|0|699833
1200000|3|9862|19|1|1|1|120000|0|0|85533
1200000|3|9862|19|1|2|2|600000|0|0|728048
1200000|3|9862|19|1|0|0|480000|1|7990|734756
1200000|3|9862|19|1|1|1|120000|1|7990|86196
1200000|3|9862|19|1|2|2|600000|1|7990|715998
1200000|3|9862|19|1|0|0|480000|2|15988|758937
1200000|3|9862|19|1|1|1|120000|2|15988|87054
1200000|3|9862|19|1|2|2|600000|2|15988|710499
1200000|3|9862|19|1|0|0|480000|3|23991|776955
1200000|3|9862|19|1|1|1|120000|3|23991|89589
1200000|3|9862|19|1|2|2|600000|3|23991|708705
1200000|3|9862|19|1|0|0|480000|4|35998|795242
1200000|3|9862|19|1|1|1|120000|4|35998|92631
1200000|3|9862|19|1|2|2|600000|4|35998|710344
1200000|3|9862|19|2|0|0|480000|0|0|505185
1200000|3|9862|19|2|1|1|120000|0|0|123402
1200000|3|9862|19|2|2|2|600000|0|0|602118
1200000|3|9862|19|2|0|0|480000|1|11995|526732
1200000|3|9862|19|2|1|1|120000|1|11995|125157
1200000|3|9862|19|2|2|2|600000|1|11995|598336
1200000|3|9862|19|2|0|0|480000|2|24000|541004
1200000|3|9862|19|2|1|1|120000|2|24000|127692
1200000|3|9862|19|2|2|2|600000|2|24000|599155
1200000|3|9862|19|2|0|0|480000|3|36007|550830
1200000|3|9862|19|2|1|1|120000|3|36007|132450
1200000|3|9862|19|2|2|2|600000|3|36007|602432
1200000|3|9862|19|2|0|0|480000|4|48017|557421
1200000|3|9862|19|2|1|1|120000|4|48017|138300
1200000|3|9862|19|2|2|2|600000|4|48017|606368
1200000|3|9862|19|3|0|0|480000|0|0|498282
1200000|3|9862|19|3|1|1|120000|0|0|121257
1200000|3|9862|19|3|2|2|600000|0|0|596697
1200000|3|9862|19|3|0|0|480000|1|11991|518072
1200000|3|9862|19|3|1|1|120000|1|11991|122310
1200000|3|9862|19|3|2|2|600000|1|11991|590964
1200000|3|9862|19|3|0|0|480000|2|23992|530709
1200000|3|9862|19|3|1|1|120000|2|23992|123558
1200000|3|9862|19|3|2|2|600000|2|23992|591862
1200000|3|9862|19|3|0|0|480000|3|35998|538936
1200000|3|9862|19|3|1|1|120000|3|35998|125664
1200000|3|9862|19|3|2|2|600000|3|35998|595878
1200000|3|9862|19|3|0|0|480000|4|48007|543813
1200000|3|9862|19|3|1|1|120000|4|48007|129993
1200000|3|9862|19|3|2|2|600000|4|48007|601023
1200000|3|9862|19|4|0|0|480000|0|0|512204
1200000|3|9862|19|4|1|1|120000|0|0|126210
1200000|3|9862|19|4|2|2|600000|0|0|623139
1200000|3|9862|19|4|0|0|480000|1|7995|523846
1200000|3|9862|19|4|1|1|120000|1|7995|126912
1200000|3|9862|19|4|2|2|600000|1|7995|626919
1200000|3|9862|19|4|0|0|480000|2|15996|533049
1200000|3|9862|19|4|1|1|120000|2|15996|128394
1200000|3|9862|19|4|2|2|600000|2|15996|633435
1200000|3|9862|19|4|0|0|480000|3|28001|542993
1200000|3|9862|19|4|1|1|120000|3|28001|129447
1200000|3|9862|19|4|2|2|600000|3|28001|638544
1200000|3|9862|19|4|0|0|480000|4|40006|550561
1200000|3|9862|19|4|1|1|120000|4|40006|131436
1200000|3|9862|19|4|2|2|600000|4|40006|642405
1200000|3|9862|19|5|0|0|480000|0|0|523048
1200000|3|9862|19|5|1|1|120000|0|0|121803
1200000|3|9862|19|5|2|2|600000|0|0|618069
1200000|3|9862|19|5|0|0|480000|1|11993|546426
1200000|3|9862|19|5|1|1|120000|1|11993|122973
1200000|3|9862|19|5|2|2|600000|1|11993|612489
1200000|3|9862|19|5|0|0|480000|2|23995|561364
1200000|3|9862|19|5|1|1|120000|2|23995|124494
1200000|3|9862|19|5|2|2|600000|2|23995|611478
1200000|3|9862|19|5|0|0|480000|3|36000|571503
1200000|3|9862|19|5|1|1|120000|3|36000|126717
1200000|3|9862|19|5|2|2|600000|3|36000|613233
1200000|3|9862|19|5|0|0|480000|4|48005|578056
