---- START ----

1200000|2|1601|11|1|0|0|840000|0|0|827480
1200000|2|1601|11|1|1|2|360000|0|0|353190
1200000|2|1601|11|1|0|0|840000|1|7995|820714
1200000|2|1601|11|1|1|2|360000|1|7995|351357
1200000|2|1601|11|1|0|0|840000|2|15993|816774
1200000|2|1601|11|1|1|2|360000|2|15993|350538
1200000|2|1601|11|1|0|0|840000|3|23993|814628
1200000|2|1601|11|1|1|2|360000|3|23993|350343
1200000|2|1601|11|1|0|0|840000|4|31994|813341
1200000|2|1601|11|1|1|2|360000|4|31994|350148
1200000|2|1601|11|2|0|0|840000|0|0|830523
1200000|2|1601|11|2|1|2|360000|0|0|349321
1200000|2|1601|11|2|0|0|840000|1|7995|825743
1200000|2|1601|11|2|1|2|360000|1|7995|348189
1200000|2|1601|11|2|0|0|840000|2|15994|823792
1200000|2|1601|11|2|1|2|360000|2|15994|348345
1200000|2|1601|11|2|0|0|840000|3|23994|823324
1200000|2|1601|11|2|1|2|360000|3|23994|348463
1200000|2|1601|11|2|0|0|840000|4|31995|823131
1200000|2|1601|11|2|1|2|360000|4|31995|349398
1200000|2|1601|11|3|0|0|840000|0|1|831694
1200000|2|1601|11|3|1|2|360000|0|1|357080
1200000|2|1601|11|3|0|0|840000|1|7997|828356
1200000|2|1601|11|3|1|2|360000|1|7997|357394
1200000|2|1601|11|3|0|0|840000|2|15997|827968
1200000|2|1601|11|3|1|2|360000|2|15997|358562
1200000|2|1601|11|3|0|0|840000|3|23998|828864
1200000|2|1601|11|3|1|2|360000|3|23998|359810
1200000|2|1601|11|3|0|0|840000|4|31999|831242
1200000|2|1601|11|3|1|2|360000|4|31999|361060
1200000|2|1601|11|4|0|0|840000|0|0|833722
1200000|2|1601|11|4|1|2|360000|0|0|354662
1200000|2|1601|11|4|0|0|840000|1|7994|831166
1200000|2|1601|11|4|1|2|360000|1|7994|354624
1200000|2|1601|11|4|0|0|840000|2|15993|830970
1200000|2|1601|11|4|1|2|360000|2|15993|355405
1200000|2|1601|11|4|0|0|840000|3|23994|832373
1200000|2|1601|11|4|1|2|360000|3|23994|356456
1200000|2|1601|11|4|0|0|840000|4|31996|834441
1200000|2|1601|11|4|1|2|360000|4|31996|357975
1200000|2|1601|11|5|0|0|840000|0|0|834461
1200000|2|1601|11|5|1|2|360000|0|0|353767
1200000|2|1601|11|5|0|0|840000|1|7995|831202
1200000|2|1601|11|5|1|2|360000|1|7995|353649
1200000|2|1601|11|5|0|0|840000|2|15994|830618
1200000|2|1601|11|5|1|2|360000|2|15994|354236
1200000|2|1601|11|5|0|0|840000|3|23995|831517
1200000|2|1601|11|5|1|2|360000|3|23995|354663
1200000|2|1601|11|5|0|0|840000|4|31996|833037
1200000|2|1601|11|5|1|2|360000|4|31996|355598
1200000|2|1602|11|1|0|0|840000|0|0|807278
1200000|2|1602|11|1|1|2|360000|0|0|361488
1200000|2|1602|11|1|0|0|840000|1|7995|794777
1200000|2|1602|11|1|1|2|360000|1|7995|361369
1200000|2|1602|11|1|0|0|840000|2|15994|788848
1200000|2|1602|11|1|1|2|360000|2|15994|362033
1200000|2|1602|11|1|0|0|840000|3|23995|786860
1200000|2|1602|11|1|1|2|360000|3|23995|363359
1200000|2|1602|11|1|0|0|840000|4|31996|787134
1200000|2|1602|11|1|1|2|360000|4|31996|365387
1200000|2|1602|11|2|0|0|840000|0|0|808797
1200000|2|1602|11|2|1|2|360000|0|0|359773
1200000|2|1602|11|2|0|0|840000|1|7994|798170
1200000|2|1602|11|2|1|2|360000|1|7994|359967
1200000|2|1602|11|2|0|0|840000|2|15994|793530
1200000|2|1602|11|2|1|2|360000|2|15994|361098
1200000|2|1602|11|2|0|0|840000|3|23995|792710
1200000|2|1602|11|2|1|2|360000|3|23995|361995
1200000|2|1602|11|2|0|0|840000|4|31997|794270
1200000|2|1602|11|2|1|2|360000|4|31997|363205
1200000|2|1602|11|3|0|0|840000|0|0|819171
1200000|2|1602|11|3|1|2|360000|0|0|360981
1200000|2|1602|11|3|0|0|840000|1|7996|814082
1200000|2|1602|11|3|1|2|360000|1|7996|360747
1200000|2|1602|11|3|0|0|840000|2|15995|813422
1200000|2|1602|11|3|1|2|360000|2|15995|361606
