---- START ----

1200000|2|1|0|46|2603964|1123114
1200000|3|0|0|46|2603964|1183253
1200000|3|1|0|46|2603964|1159722
1200000|4|0|0|46|2603964|1114061
1200000|4|1|0|46|2603964|1090344
1200000|5|0|0|46|2603964|1129560
1200000|5|1|0|46|2603964|1114805
1200000|0|0|0|47|2660084|1199867
1200000|0|1|0|47|2660084|1200054
1200000|1|0|0|47|2660084|1090718
1200000|1|1|0|47|2660084|1068644
1200000|2|0|0|47|2660084|1135761
1200000|2|1|0|47|2660084|1123298
1200000|3|0|0|47|2660084|1183282
1200000|3|1|0|47|2660084|1159601
1200000|4|0|0|47|2660084|1113596
1200000|4|1|0|47|2660084|1090468
1200000|5|0|0|47|2660084|1131172
1200000|5|1|0|47|2660084|1115113
1200000|0|0|0|48|2716216|1200821
1200000|0|1|0|48|2716216|1199838
1200000|1|0|0|48|2716216|1091391
1200000|1|1|0|48|2716216|1068769
1200000|2|0|0|48|2716216|1135296
1200000|2|1|0|48|2716216|1123608
1200000|3|0|0|48|2716216|1183590
1200000|3|1|0|48|2716216|1159878
1200000|4|0|0|48|2716216|1114123
1200000|4|1|0|48|2716216|1090437
1200000|5|0|0|48|2716216|1130240
1200000|5|1|0|48|2716216|1115145
1200000|0|0|0|49|2772351|1199745
1200000|0|1|0|49|2772351|1199775
1200000|1|0|0|49|2772351|1091422
1200000|1|1|0|49|2772351|1068768
1200000|2|0|0|49|2772351|1135636
1200000|2|1|0|49|2772351|1123516
1200000|3|0|0|49|2772351|1182974
1200000|3|1|0|49|2772351|1160436
1200000|4|0|0|49|2772351|1115177
1200000|4|1|0|49|2772351|1090747
1200000|5|0|0|49|2772351|1129839
1200000|5|1|0|49|2772351|1115454
1200000|0|0|0|50|2835980|1199993
1200000|0|1|0|50|2835980|1200394
1200000|1|0|0|50|2835980|1092417
1200000|1|1|0|50|2835980|1069444
1200000|2|0|0|50|2835980|1136035
1200000|2|1|0|50|2835980|1123700
1200000|3|0|0|50|2835980|1184457
1200000|3|1|0|50|2835980|1160032
1200000|4|0|0|50|2835980|1114241
1200000|4|1|0|50|2835980|1091061
1200000|5|0|0|50|2835980|1130612
1200000|5|1|0|50|2835980|1115861
1200000|0|0|0|51|2892126|1200675
1200000|0|1|0|51|2892126|1200364
1200000|1|0|0|51|2892126|1091244
1200000|1|1|0|51|2892126|1069202
1200000|2|0|0|51|2892126|1135662
1200000|2|1|0|51|2892126|1124133
1200000|3|0|0|51|2892126|1184212
1200000|3|1|0|51|2892126|1160528
1200000|4|0|0|51|2892126|1114896
1200000|4|1|0|51|2892126|1090997
1200000|5|0|0|51|2892126|1130675
1200000|5|1|0|51|2892126|1115705
1200000|0|0|0|52|2948290|1200015
1200000|0|1|0|52|2948290|1199681
1200000|1|0|0|52|2948290|1091401
1200000|1|1|0|52|2948290|1069361
1200000|2|0|0|52|2948290|1135690
1200000|2|1|0|52|2948290|1123979
1200000|3|0|0|52|2948290|1184302
1200000|3|1|0|52|2948290|1160498
1200000|4|0|0|52|2948290|1115580
1200000|4|1|0|52|2948290|1091246
1200000|5|0|0|52|2948290|1130553
1200000|5|1|0|52|2948290|1115950
1200000|0|0|0|53|3008194|1199373
1200000|0|1|0|53|3008194|1200208
1200000|1|0|0|53|3008194|1093778
1200000|1|1|0|53|3008194|1069669
1200000|2|0|0|53|3008194|1135264
1200000|2|1|0|53|3008194|1124261
1200000|3|0|0|53|3008194|1183935
1200000|3|1|0|53|3008194|1161117
1200000|4|0|0|53|3008194|1114958
1200000|4|1|0|53|3008194|1091399
1200000|5|0|0|53|3008194|1130676
1200000|5|1|0|53|3008194|1116167
1200000|0|0|0|54|3064351|1199621
1200000|0|1|0|54|3064351|1199994
1200000|1|0|0|54|3064351|1091525
1200000|1|1|0|54|3064351|1069698
1200000|2|0|0|54|3064351|1136561
1200000|2|1|0|54|3064351|1124537
1200000|3|0|0|54|3064351|1184462
1200000|3|1|0|54|3064351|1161117
1200000|4|0|0|54|3064351|1115175
1200000|4|1|0|54|3064351|1091462
1200000|5|0|0|54|3064351|1131419
1200000|5|1|0|54|3064351|1115887
1200000|0|0|0|55|3124274|1200272
1200000|0|1|0|55|3124274|1199650
1200000|1|0|0|55|3124274|1091952
1200000|1|1|0|55|3124274|1069980
1200000|2|0|0|55|3124274|1135574
1200000|2|1|0|55|3124274|1124661
1200000|3|0|0|55|3124274|1185081
1200000|3|1|0|55|3124274|1161148
1200000|4|0|0|55|3124274|1115203
1200000|4|1|0|55|3124274|1091556
1200000|5|0|0|55|3124274|1131483
1200000|5|1|0|55|3124274|1116352
1200000|0|0|0|56|3180458|1199959
1200000|0|1|0|56|3180458|1199961
1200000|1|0|0|56|3180458|1093189
1200000|1|1|0|56|3180458|1069697
1200000|2|0|0|56|3180458|1136474
1200000|2|1|0|56|3180458|1125006
1200000|3|0|0|56|3180458|1184180
1200000|3|1|0|56|3180458|1161273
1200000|4|0|0|56|3180458|1115548
1200000|4|1|0|56|3180458|1091770
1200000|5|0|0|56|3180458|1131328
1200000|5|1|0|56|3180458|1116166
1200000|0|0|0|57|3244135|1199962
1200000|0|1|0|57|3244135|1200395
1200000|1|0|0|57|3244135|1092265
1200000|1|1|0|57|3244135|1070290
1200000|2|0|0|57|3244135|1137342
1200000|2|1|0|57|3244135|1124631
1200000|3|0|0|57|3244135|1184803
1200000|3|1|0|57|3244135|1161613
1200000|4|0|0|57|3244135|1115205
1200000|4|1|0|57|3244135|1092021
1200000|5|0|0|57|3244135|1132040
1200000|5|1|0|57|3244135|1116540
1200000|0|0|0|58|3304087|1200920
1200000|0|1|0|58|3304087|1199713
1200000|1|0|0|58|3304087|1093012
1200000|1|1|0|58|3304087|1070690
1200000|2|0|0|58|3304087|1137093
1200000|2|1|0|58|3304087|1125716
1200000|3|0|0|58|3304087|1185265
1200000|3|1|0|58|3304087|1162264
1200000|4|0|0|58|3304087|1115950
1200000|4|1|0|58|3304087|1092167
1200000|5|0|0|58|3304087|1132134
1200000|5|1|0|58|3304087|1117345
1200000|0|0|0|59|3364076|1200644
