---- START ----

1200000|2|20|11|1|0|0|840000|0|0|822801
1200000|2|20|11|1|1|2|360000|0|0|130181
1200000|2|20|11|1|0|0|840000|1|4000|822506
1200000|2|20|11|1|1|2|360000|1|4000|129631
1200000|2|20|11|1|0|0|840000|2|8001|821922
1200000|2|20|11|1|1|2|360000|2|8001|129360
1200000|2|20|11|1|0|0|840000|3|12002|821570
1200000|2|20|11|1|1|2|360000|3|12002|129008
1200000|2|20|11|1|0|0|840000|4|16003|821182
1200000|2|20|11|1|1|2|360000|4|16003|128228
1200000|2|20|11|2|0|0|840000|0|0|777404
1200000|2|20|11|2|1|2|360000|0|0|120311
1200000|2|20|11|2|0|0|840000|1|4000|777228
1200000|2|20|11|2|1|2|360000|1|4000|119959
1200000|2|20|11|2|0|0|840000|2|8000|776955
1200000|2|20|11|2|1|2|360000|2|8000|119763
1200000|2|20|11|2|0|0|840000|3|12000|776757
1200000|2|20|11|2|1|2|360000|3|12000|119531
1200000|2|20|11|2|0|0|840000|4|16000|776331
1200000|2|20|11|2|1|2|360000|4|16000|119495
1200000|2|20|11|3|0|0|840000|0|0|797880
1200000|2|20|11|3|1|2|360000|0|0|132439
1200000|2|20|11|3|0|0|840000|1|4000|798250
1200000|2|20|11|3|1|2|360000|1|4000|132870
1200000|2|20|11|3|0|0|840000|2|8001|798247
1200000|2|20|11|3|1|2|360000|2|8001|133220
1200000|2|20|11|3|0|0|840000|3|12002|798832
1200000|2|20|11|3|1|2|360000|3|12002|133763
1200000|2|20|11|3|0|0|840000|4|16002|799418
1200000|2|20|11|3|1|2|360000|4|16002|134430
1200000|2|20|11|4|0|0|840000|0|0|833369
1200000|2|20|11|4|1|2|360000|0|0|121131
1200000|2|20|11|4|0|0|840000|1|8001|835568
1200000|2|20|11|4|1|2|360000|1|8001|122186
1200000|2|20|11|4|0|0|840000|2|16002|836976
1200000|2|20|11|4|1|2|360000|2|16002|122963
1200000|2|20|11|4|0|0|840000|3|24003|837831
1200000|2|20|11|4|1|2|360000|3|24003|124250
1200000|2|20|11|4|0|0|840000|4|32005|839432
1200000|2|20|11|4|1|2|360000|4|32005|124834
1200000|2|20|11|5|0|0|840000|0|0|836880
1200000|2|20|11|5|1|2|360000|0|0|123471
1200000|2|20|11|5|0|0|840000|1|4000|837287
1200000|2|20|11|5|1|2|360000|1|4000|123626
1200000|2|20|11|5|0|0|840000|2|8001|837911
1200000|2|20|11|5|1|2|360000|2|8001|123979
1200000|2|20|11|5|0|0|840000|3|12001|838419
1200000|2|20|11|5|1|2|360000|3|12001|123977
1200000|2|20|11|5|0|0|840000|4|16002|839238
1200000|2|20|11|5|1|2|360000|4|16002|124018
